t,segment,window_sec,rpm_avg_10s,cur_avg_10s,dpps_avg_10s,cpr_avg_10s,rpm_avg_all,cur_avg_all,dpps_avg_all,cpr_avg_all,n_all,duration_sec,data_ok
1772005643.957796,stop,10.0,-1.3049645390070879,0.028368794326241134,-443.2114463861572,11323.042880953435,-0.32419127988748186,0.0014767932657115735,-79.94654277337989,6316.183881990986,474,33.03910529599989,1
1772005643.95792,other,10.0,54.90666666666665,-0.7626666720708211,4768.325797041658,4394.090154706626,83.3840579710145,-1.125362335771754,3326.900005841492,3204.3126793603487,46,27.024565618999986,1
1772005644.9765434,straight,10.0,331.8043912175646,-4.492548261177355,22626.39808055916,2794.794636820991,89.54514862591144,-1.405758077685106,6235.903718413569,2954.527613122329,1783,39.21748625200007,1
1772005644.9767156,stop,10.0,-1.3049645390070879,0.028368794326241134,-443.2114463861572,11323.042880953435,-0.32419127988748186,0.0014767932657115735,-79.94654277337989,6316.183881990986,474,33.03910529599989,1
1772005644.9768422,other,10.0,54.90666666666665,-0.7626666720708211,4768.325797041658,4394.090154706626,83.3840579710145,-1.125362335771754,3326.900005841492,3204.3126793603487,46,27.024565618999986,1
1772005645.9960318,straight,10.0,352.88556220891564,-4.670326036686743,24539.12963039725,2843.3672765471333,99.04180298073432,-1.5057070083463855,6980.166143031994,2957.9288734273027,1834,40.2370179290001,1
1772005645.996207,stop,10.0,-1.3049645390070879,0.028368794326241134,-443.2114463861572,11323.042880953435,-0.32419127988748186,0.0014767932657115735,-79.94654277337989,6316.183881990986,474,33.03910529599989,1
1772005645.9963338,other,10.0,54.90666666666665,-0.7626666720708211,4768.325797041658,4394.090154706626,83.3840579710145,-1.125362335771754,3326.900005841492,3204.3126793603487,46,27.024565618999986,1
1772005647.0155575,straight,10.0,356.3885562208915,-4.677378598325498,24747.027214993814,2868.9127227491254,101.02774774774775,-1.519423416627415,7030.331801330003,2949.786269953973,1850,40.55698026899995,1
1772005647.0157127,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005647.015803,other,10.0,30.5,-0.14999999602635702,-860.6435996301,3259.355021669327,79.15333333333334,-1.0473333485921221,2991.896517403765,3208.7160667450676,50,41.33651910200001,1
1772005648.0347114,straight,10.0,303.35627240143333,-3.982293925490433,19645.06519793791,2896.012691291153,93.54912280701753,-1.405929817944238,6369.210319406418,2977.502150089266,1900,42.27553710300003,1
1772005648.0348697,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005648.0349662,other,10.0,13.533333333333331,0.08000000317891438,-1080.948677593774,3074.0811516060044,76.5359477124183,-1.007189557443257,2894.757978053721,3191.5448825216877,51,41.35690470600002,1
1772005649.054217,straight,10.0,232.53548387096745,-3.0869534180583087,16484.960709693747,2944.2036567337527,83.32342388518705,-1.2613360595035035,5818.625281959193,2953.864419652784,1951,43.29523946099994,1
1772005649.0543723,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005649.054465,other,10.0,13.533333333333331,0.08000000317891438,-1080.948677593774,3074.0811516060044,76.5359477124183,-1.007189557443257,2894.757978053721,3191.5448825216877,51,41.35690470600002,1
1772005650.073689,straight,10.0,156.90250896057336,-2.101648746425536,10182.226812422825,2868.058602777544,71.90509490509493,-1.1202297618378767,4969.9522499979,2960.2824419507538,2002,44.31454184099994,1
1772005650.07385,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005650.0739467,other,10.0,13.533333333333331,0.08000000317891438,-1080.948677593774,3074.0811516060044,76.5359477124183,-1.007189557443257,2894.757978053721,3191.5448825216877,51,41.35690470600002,1
1772005651.0928047,straight,10.0,112.83942652329758,-1.5524731128446527,6488.103344586755,2897.2980259848932,65.55571967831938,-1.0470211622692644,4422.518670558584,2969.0598404471257,2031,44.89394737900011,1
1772005651.0929594,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005651.093083,other,10.0,-275.7654320987654,3.795061814932175,-23122.159091247115,2678.5787783376063,-49.452054794520556,0.6945205692831241,-6455.628701300868,3009.86315432454,73,45.41374770000016,1
1772005652.1125169,straight,10.0,25.4527588813304,-0.32161752364893287,2973.863722036066,2856.917625399307,56.2711538461538,-0.9120031939676123,4095.5341073163327,2930.8841065631655,2080,46.353558566999936,1
1772005652.1126757,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005652.1128075,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005653.131517,straight,10.0,-58.10657596371891,0.8504913305569508,-5254.432583284799,2927.867292866238,45.93414672297819,-0.7696699390347181,3061.910957231377,2964.418524202389,2131,47.37250982599994,1
1772005653.1316736,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005653.1318083,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005654.1513035,straight,10.0,-147.94179894179902,2.0111867365112643,-9369.203683886222,2982.927598636077,35.48762603116402,-0.6450656741866582,2504.118575419866,2943.9770927224768,2182,48.392252650000046,1
1772005654.1514537,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005654.1515849,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005655.1706994,straight,10.0,-244.4399092970519,3.1415722325095063,-17447.631063975437,2906.5930075272145,24.9474548440065,-0.5240035669752675,1700.9291588059964,2948.9550307189024,2233,49.41161863100001,1
1772005655.170856,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005655.1709888,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005656.1900666,straight,10.0,-346.6991685563117,4.250189020700377,-24923.10153846648,2956.0039386255216,14.167542323409155,-0.4051225755170105,862.7062844639537,2953.2698512405786,2284,50.43103600299992,1
1772005656.1902225,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005656.1903532,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005657.2096615,straight,10.0,-367.77288609364126,4.376799500213483,-24422.16098303433,2783.179091194042,4.455817273376094,-0.3032976270487738,532.9081186181683,2919.892584986688,2335,51.45059084600007,1
1772005657.2098222,stop,10.0,6.913978494623653,-0.038709676393898586,134.76030582243794,1340.8159103994913,0.1201320132013206,-0.0009900989312149908,-66.41826572770844,5145.509065145929,505,47.7703604039998,1
1772005657.2099562,other,10.0,-279.06896551724134,3.8425288227782852,-22880.34349478545,2634.254364842301,-56.76444444444445,0.7955555788675945,-6806.567481067591,2983.8901310800375,75,45.454735518999996,1
1772005658.2286263,straight,10.0,-352.73757309941533,4.059283684655939,-22692.125051413568,2772.9210962717207,6.168992248061952,-0.33131781277982064,670.8194725547278,2937.919139334392,2365,52.46954644200014,1
1772005658.2287583,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005658.2288868,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005659.248478,straight,10.0,-289.46710526315843,3.1815058964560596,-19779.830534405573,2826.4240200353365,11.325883002207451,-0.40136587881291486,938.3368700613368,2921.896873792634,2416,53.48936208400005,1
1772005659.248608,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005659.2487316,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005660.2681172,straight,10.0,-209.39108187134454,2.2437134975055475,-13218.68009846751,2744.8890672634257,18.22118632617208,-0.47869205286399014,1447.7663048325087,2924.2255709508927,2467,54.50905733600007,1
1772005660.268253,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005660.2683825,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005661.2872596,straight,10.0,-133.73402777777713,1.4413194802072318,-7407.506017384769,2779.053819695939,26.471803018268403,-0.5543817695972898,2105.8236097867557,2930.3721739189814,2518,55.52816950300007,1
1772005661.287395,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005661.2875223,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005662.307078,straight,10.0,-49.97847222222182,0.45125002529886515,-4620.854958259468,2714.1950929104805,34.918775139483564,-0.6371220826360174,2293.613717282264,2897.327989184082,2569,56.54798577600013,1
1772005662.3072197,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005662.3073514,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005663.3257737,straight,10.0,41.35555555555573,-0.5811110953489941,4631.110351015231,2742.3721335649616,43.569847328244265,-0.714720088395146,3238.9607968264936,2923.6137221969348,2620,57.56665709599997,1
1772005663.3259096,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005663.3260396,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005664.345992,straight,10.0,133.54652777777764,-1.5867361126674557,9116.725590424245,2791.0455386165513,51.66966179957568,-0.7965056663087307,3656.7396146801716,2909.4482678894833,2671,58.586856890000035,1
1772005664.3461254,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005664.3462577,other,10.0,-272.3444444444445,3.6911111950874327,-22451.229847915656,2824.4765935386745,-52.67901234567901,0.7329218323829244,-6492.644920453455,3055.5936643798314,81,52.05043338099995,1
1772005665.3649476,straight,10.0,195.74861111111102,-2.288888895842765,12945.26322440969,2691.587900205737,56.67837338262473,-0.8521626501706191,3850.606640482115,2898.9129563040806,2705,59.26563929600002,1
1772005665.3650799,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005665.3651955,other,10.0,327.0579710144928,-2.601449273634648,30472.027806903006,4597.3642553108475,33.316326530612244,-0.0017006620257889267,1942.4905967214254,3362.5626296240034,98,59.68591111900014,1
1772005666.3842177,straight,10.0,274.72259013980863,-3.115746884507412,19603.75936735703,2637.0789917989514,59.516330275229315,-0.8780550340774911,4098.556437498634,2903.2528728658954,2725,60.20542015299998,1
1772005666.3843489,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005666.3845105,other,10.0,392.2839506172841,-3.3228395187560418,29598.603036441662,3752.055964402375,131.20930232558138,-0.9284237643236954,8432.806223936283,3305.4479217731114,129,60.705190442,1
1772005667.403913,straight,10.0,398.4878253568428,-4.386733857150046,25611.29544880946,2688.7972264039354,61.24735111435874,-0.8934599806774274,4127.442635257787,2895.0224410112905,2737,61.644684552999934,1
1772005667.404041,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005667.404264,other,10.0,415.41577060931934,-3.608602140966707,23069.449262356862,2767.5725082263925,204.6210317460318,-1.642460301754967,9731.941787613803,2864.142875571771,168,61.60493386400003,1
1772005668.4234521,straight,10.0,421.49677938808316,-4.5178744128744786,28984.32602881541,2838.915535876222,68.61370157819219,-0.9633070186728288,4932.179770712501,2923.524174377353,2788,62.66447431200004,1
1772005668.423587,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005668.4238155,other,10.0,415.41577060931934,-3.608602140966707,23069.449262356862,2767.5725082263925,204.6210317460318,-1.642460301754967,9731.941787613803,2864.142875571771,168,61.60493386400003,1
1772005669.4424255,straight,10.0,450.5128824476646,-4.685024164341114,30955.2197502481,2891.9253685389444,76.30668075613471,-1.0380885174286443,5336.162281386285,2911.398473639892,2839,63.68341243500004,1
1772005669.4425573,stop,10.0,-3.3333333333333344,0.0,-854.1063378278753,3062.914929382882,0.02051282051282097,-0.0009615383851222506,-89.72264655907435,4672.192216108871,520,58.44407996899986,1
1772005669.442785,other,10.0,415.41577060931934,-3.608602140966707,23069.449262356862,2767.5725082263925,204.6210317460318,-1.642460301754967,9731.941787613803,2864.142875571771,168,61.60493386400003,1
1772005670.4619403,straight,10.0,454.6503856041129,-4.647386478785275,29113.17078807856,2701.678282238535,78.68807446189638,-1.05623035532156,5327.982106522135,2897.5684294952957,2865,64.70296775199995,1
1772005670.462075,stop,10.0,2.684210526315789,-0.01578947326593232,100.73405251758713,43709.926573091245,0.11440940012368632,-0.0014842299671916223,-82.84303195364362,9356.720338946756,539,71.11690795999993,1
1772005670.462299,other,10.0,413.992831541219,-3.615412176723547,22969.2490702692,2680.150322345591,196.74904214559393,-1.5911877242084669,9254.229453898308,2854.925671223601,174,64.74333432499998,1
1772005671.481193,straight,10.0,347.54755784061757,-3.529648676629541,21179.68985642622,2754.6794486262884,70.54298125285774,-0.9625285658244369,4708.059753433024,2903.9759692182256,2916,65.7222609160001,1
1772005671.4813259,stop,10.0,2.684210526315789,-0.01578947326593232,100.73405251758713,43709.926573091245,0.11440940012368632,-0.0014842299671916223,-82.84303195364362,9356.720338946756,539,71.11690795999993,1
1772005671.48159,other,10.0,413.992831541219,-3.615412176723547,22969.2490702692,2680.150322345591,196.74904214559393,-1.5911877242084669,9254.229453898308,2854.925671223601,174,64.74333432499998,1
1772005672.501067,straight,10.0,227.95886889460155,-2.305569834247445,16880.270685059266,2686.8039142245816,61.632063813054685,-0.8689360619528769,4384.496241853185,2875.9379353143,2967,66.74212464800007,1
1772005672.501201,stop,10.0,2.684210526315789,-0.01578947326593232,100.73405251758713,43709.926573091245,0.11440940012368632,-0.0014842299671916223,-82.84303195364362,9356.720338946756,539,71.11690795999993,1
1772005672.5014586,other,10.0,413.992831541219,-3.615412176723547,22969.2490702692,2680.150322345591,196.74904214559393,-1.5911877242084669,9254.229453898308,2854.925671223601,174,64.74333432499998,1
1772005673.520212,straight,10.0,116.98628963153377,-1.2453298911950288,5844.574093614751,2726.4232118429513,54.00652077807248,-0.7924182005391271,3647.693682678572,2898.4100622853166,3016,67.72077006099994,1
1772005673.520349,stop,10.0,-1.333333333333334,-0.014999999602635702,-420.5932563639932,38033.00366293063,-0.029629629629629155,-0.0014814813931783044,-102.27940594446027,9251.127120574602,540,74.31499506099999,1
1772005673.5205758,other,10.0,408.7624113475181,-3.576950345056275,22654.906121998916,2722.6283659490764,195.18095238095245,-1.5820952229272758,9163.753925206674,2876.7437326513136,175,67.82116766000013,1
1772005674.5394928,straight,10.0,81.55253623188392,-0.9484601237851642,4265.608492966019,2791.0005359027114,56.477143482064704,-0.8270122356719299,3749.899680447388,2889.3610719136914,3048,68.78046231799999,1
1772005674.5396538,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005674.5398908,other,10.0,394.37074829932004,-3.4370748206060746,21917.23902850553,2734.8721855940726,192.074487895717,-1.5500930949518363,9061.369755512913,2880.0031340948926,179,68.2213041330001,1
1772005675.558832,straight,10.0,104.47123519458539,-1.1100676623496102,6369.789064723482,2819.7739507854535,62.75465203829187,-0.88495212251606,4170.889917394381,2888.8513983259127,3099,69.799748207,1
1772005675.558993,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005675.559232,other,10.0,394.37074829932004,-3.4370748206060746,21917.23902850553,2734.8721855940726,192.074487895717,-1.5500930949518363,9061.369755512913,2880.0031340948926,179,68.2213041330001,1
1772005676.578111,straight,10.0,131.82431372549027,-1.3435293969921034,8805.898712529251,2856.8293177985274,69.27216931216928,-0.9408571306612082,4733.6740460345145,2896.9893773409317,3150,70.81899735599995,1
1772005676.5782714,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005676.5785005,other,10.0,394.37074829932004,-3.4370748206060746,21917.23902850553,2734.8721855940726,192.074487895717,-1.5500930949518363,9061.369755512913,2880.0031340948926,179,68.2213041330001,1
1772005677.5784364,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005677.578594,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005677.5787354,other,10.0,343.0583333333333,-3.024166644116244,6090.940474936115,1499.570477468262,231.24358974358967,-1.9081730599013675,9031.749227483479,2601.725106705713,208,71.89911500100015,1
1772005678.597018,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005678.5971773,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005678.5974264,other,10.0,410.135531135531,-3.370329628278921,23131.49788663802,3111.333782181946,276.8288288288288,-2.2495495245877084,14439.893930514208,2950.993734651023,259,72.91791699999999,1
1772005679.5973887,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005679.5975492,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005679.5978475,other,10.0,427.6453900709219,-3.386524789863162,22280.504758156832,2851.977276512257,306.38942826321465,-2.4382955536101645,15457.985084851878,2858.5915827970425,309,73.91801489900013,1
1772005680.6160617,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005680.6162233,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005680.6165793,other,10.0,449.56272401433705,-3.351075232990323,22182.36658012079,2797.4029862702255,327.36944444444435,-2.5004629370790945,15933.766969113241,2825.2056173310243,360,74.93669842600002,1
1772005681.635283,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005681.6354449,stop,10.0,-4.171428571428573,-0.008571428344363259,-674.5550499546218,18585.553083326016,-0.24384384384384344,-0.0014414413555248367,-127.48857666764292,8549.686228284141,555,74.614888931,1
1772005681.635867,other,10.0,430.06188466947975,-3.1999999661150467,21553.37114088282,2954.772049824033,331.28710462287125,-2.518896973191096,16346.43524420323,2912.5013201975735,411,75.95608756399997,1
1772005682.6547098,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005682.654847,rotate_in_place,10.0,-4.375,-1.7999998728434246,-36.827805431831564,1213.9856062502033,-4.375,-1.7999998728434246,-36.827805431831564,1213.9856062502033,8,0.13914099900011934,0
